mask_based_eccentricity_MHCII,dissimilarity_P-CD3zeta,mean_intensity_P-CD3zeta,mean_intensity_ratio_F-Actin_R5_R7,mean_intensity_ratio_MHCII_R5_R7,condition,key,object_number
0.5917318438594174,0.9322187970346948,0.0,0.8051842935361191,0.7079584116738998,CD19-TCB,Experiment_3 Donor_5,226226
0.9105379307098624,0.0,0.5939838036118679,0.3056090248734558,0.16094768053423858,CD19-TCB,Experiment_3 Donor_5,224780
1.0,0.4439401545450937,0.45664663963161567,0.020951016525349912,0.1292735870687788,CD19-TCB,Experiment_3 Donor_5,187462
0.7970818692472024,0.6484671666010728,0.11573989872643545,0.2244110239860145,0.1076496210363793,CD19-TCB,Experiment_3 Donor_5,180262
0.5833221027587231,0.5609444512729378,0.28293710547571116,0.36039435594616753,0.2193761720248061,CD19-TCB,Experiment_3 Donor_5,207768
0.5111955545925495,0.5256094183117517,0.2543164355116115,0.3477355489081459,0.22276229848314355,CD19-TCB,Experiment_3 Donor_5,213477
0.0,0.11963272597791734,0.4787589443631711,0.2079740276474145,0.18433673102473175,CD19-TCB,Experiment_3 Donor_5,196918
0.1506520362744488,1.0,0.0,0.2029318047741098,0.17910476732303704,CD19-TCB,Experiment_3 Donor_5,180533
0.4009298274350441,0.5749991070910785,0.07429464673771215,0.6978871796658762,0.6678391765330016,CD19-TCB,Experiment_3 Donor_5,188172
0.5720837303767705,0.2894750898653391,0.2285090096339548,0.4052224363814495,0.5246686692229748,CD19-TCB,Experiment_3 Donor_5,220453
1.0,0.6901807654454872,1.0,0.3481832035941521,0.3425726330023534,CD19-TCB,Experiment_3 Donor_5,206249
0.7725232992165402,0.1956477823237601,0.7273407363642856,0.98174695947244,1.0,CD19-TCB,Experiment_3 Donor_5,205140
0.9820420342913095,0.6614240777608384,0.19779663430524358,0.7219178714314038,0.29991338342696994,CD19-TCB,Experiment_3 Donor_5,216811
0.021735127755563657,0.7495159159071216,0.23575694181784182,0.0,0.08955364941247154,CD19-TCB,Experiment_3 Donor_5,198299
0.05086417503137082,0.67650605209237,0.6611659894384379,0.0,0.0,CD19-TCB,Experiment_3 Donor_5,192887
0.0,0.3444689489083465,0.45976076827669754,0.0,0.0,CD19-TCB,Experiment_3 Donor_5,195404
0.7553163703853715,0.0,0.5325633113742535,0.6651468834927985,0.5992596003253606,CD19-TCB,Experiment_3 Donor_5,223056
0.8531106957986717,0.6245204749726573,0.26690668980416143,0.3830595674620237,0.16408846908655134,CD19-TCB,Experiment_3 Donor_5,209255
0.0,0.45465697362588714,0.11905333061768403,0.9235225103578684,0.5761821639258633,CD19-TCB,Experiment_3 Donor_5,216810
0.29927277922298734,0.11913179464582983,0.6777497734323705,0.4722162974187232,0.3270491254205987,CD19-TCB,Experiment_3 Donor_5,193816
0.29417206979456245,0.3660191350816057,0.3297642296165144,0.623941117651058,0.0533260208209585,CD19-TCB,Experiment_3 Donor_5,189743
0.9237632443298742,0.45813350257589247,0.42734581515424447,0.5076613525137789,1.0,CD19-TCB,Experiment_3 Donor_5,226541
0.8100571341245992,0.2208634521326004,0.8323593276086009,0.6927840010346279,0.5004300001601079,CD19-TCB,Experiment_3 Donor_5,228174
0.399986199490211,1.0,0.14982929608620732,0.5121077159741478,0.2079196703728684,CD19-TCB,Experiment_3 Donor_5,203746
0.7866236804591598,0.42471913901380864,0.5840813134880373,0.05504999557815324,0.24399119682883758,CD19-TCB,Experiment_3 Donor_5,193605
0.4686599121077359,0.7862497535544707,0.2946390926068296,0.22090243737063314,0.20676052203908182,CD19-TCB,Experiment_3 Donor_5,202513
0.49955272446306853,0.6193896411611867,0.39538294342363584,0.5025574142347095,0.5973583347223814,CD19-TCB,Experiment_3 Donor_5,197986
1.0,0.0,0.7302752331098142,0.41591598147799624,0.3257282818714658,CD19-TCB,Experiment_3 Donor_5,220576
1.0,0.5227345866227737,0.42099363607489476,0.037043059638271425,0.3501774069649427,CD19-TCB,Experiment_3 Donor_5,214289
0.01430565870978824,0.4121025901815023,0.4186565712829768,0.07265022797253598,0.0,CD19-TCB,Experiment_3 Donor_5,202759
0.5517077850520925,0.9909807127849412,0.0,0.1855430548290625,0.14428534708192933,CD19-TCB,Experiment_3 Donor_5,226641
0.5851513023536545,0.4790210628455544,0.48054956926170517,0.3304460447689048,0.22565710024571986,CD19-TCB,Experiment_3 Donor_5,225981
0.4546141117643118,0.43130901708024794,0.4329239924567551,0.5319090906219096,0.4161507857628393,CD19-TCB,Experiment_3 Donor_5,186267
1.0,0.5116910038668888,0.2176530722658069,0.48175628792978714,0.6652293287485612,CD19-TCB,Experiment_3 Donor_5,197355
0.23146670710121017,0.73041297437394,0.19131452833467524,0.8442523265225633,0.4433692867207639,CD19-TCB,Experiment_3 Donor_5,211046
0.4336268438834931,0.27444956403747267,0.7101893000955392,0.8579488707602575,0.6970012261027866,CD19-TCB,Experiment_3 Donor_5,192206
0.2367204554987471,0.6274187569637877,0.5014747137077201,0.39632935274307185,0.2577621563040586,CD19-TCB,Experiment_3 Donor_5,214078
0.411231638809673,0.612670668220436,0.06353574094864343,0.8240099676481175,0.6342323794216859,CD19-TCB,Experiment_3 Donor_5,203915
0.397753946169409,0.2222312578335384,0.9414292251771781,0.18232146122982495,0.08672886382786665,CD19-TCB,Experiment_3 Donor_5,212622
0.0882474204149896,0.5488957830056563,0.6507793171095897,0.6743594435253462,0.4329757867724135,CD19-TCB,Experiment_3 Donor_5,185576
0.5786640464025126,1.0,0.05305625171566813,0.22210627655146772,0.5822012277359863,CD19-TCB,Experiment_3 Donor_5,210081
0.31228301797114544,0.6051385352607708,0.4613115875579894,0.6421272886290322,0.4110965206482896,CD19-TCB,Experiment_3 Donor_5,209272
0.3361896299930693,0.7436640942660653,0.8583202748264762,0.3732734409130125,0.41226009679267817,CD19-TCB,Experiment_3 Donor_5,203681
0.0998809403149805,0.48779649432783634,0.4281373339640345,0.6745447774677676,0.4378949073864121,CD19-TCB,Experiment_3 Donor_5,204700
0.745565766160384,0.5414052498194039,0.7077625201727837,0.0,0.0,CD19-TCB,Experiment_3 Donor_5,193365
1.0,0.6179596679715118,0.6158749513135358,0.40541196951345704,0.24266752585273288,CD19-TCB,Experiment_3 Donor_5,218441
0.4237091891004536,0.656385143344623,0.5184779986020547,0.410944773220106,0.3063855457939776,CD19-TCB,Experiment_3 Donor_5,193382
0.42794360952720495,0.9921812115024515,0.2159941479559855,0.09928608957707566,0.46982715558048976,CD19-TCB,Experiment_3 Donor_5,190867
0.5119841740422472,0.6186440824303447,0.011228100987958275,0.09482205864943292,0.08388230879480234,CD19-TCB,Experiment_3 Donor_5,213115
0.8217105077374632,0.2280157756765402,0.7759529693207071,0.15395716523479408,0.13665294702311212,CD19-TCB,Experiment_3 Donor_5,209268
0.8472315529103437,1.0,0.19802030971647477,0.0544197953616671,0.1526237065565091,CD19-TCB,Experiment_3 Donor_5,190430
0.5838162003139524,0.47173542271172453,0.26112051898278255,0.275839448886691,0.9912819534304157,CD19-TCB,Experiment_3 Donor_5,222489
0.7603074089422567,0.2798683456596579,0.22782223815930844,0.15462254625514316,0.1425033079006675,CD19-TCB,Experiment_3 Donor_5,187536
0.8812825843892329,0.39438554867340686,0.2373098288766313,0.028391417373393624,0.0,CD19-TCB,Experiment_3 Donor_5,212014
0.4266462485867036,0.6479385416173665,0.5944256584352046,0.0,0.36551308266016375,CD19-TCB,Experiment_3 Donor_5,208452
0.8392216881134325,0.8193598023326075,0.1374530023635736,0.21835339033830303,1.0,CD19-TCB,Experiment_3 Donor_5,224423
0.5043505311390696,0.2957321637800457,0.37341027242430974,0.8002257743097697,0.567481032119984,CD19-TCB,Experiment_3 Donor_5,217185
0.33079168750822097,0.7396282871547132,0.5252552155549075,0.6336158134379773,0.5140246498249449,CD19-TCB,Experiment_3 Donor_5,203322
0.710499886457973,0.28504371886914626,0.36228183834008815,0.17225293259630617,0.1930090124671985,CD19-TCB,Experiment_3 Donor_5,180549
0.2642895962637982,0.6973659932525819,0.26904174598061215,0.34897148384959725,0.3401014855306563,CD19-TCB,Experiment_3 Donor_5,193150
0.14409007237334542,0.7045447467702939,0.03960848798271011,0.5656301358701435,0.4048537596320512,CD19-TCB,Experiment_3 Donor_5,182862
0.9615415272691566,0.8765622511436971,0.11963188560791448,0.33255312502254625,1.0,CD19-TCB,Experiment_3 Donor_5,218170
0.7390751229358384,0.24147661820016295,0.3771417879591698,1.0,0.6764224645091784,CD19-TCB,Experiment_3 Donor_5,207193
0.023968961515260012,0.24372333786972286,0.37054021936217807,0.3320151458961293,0.17756717955360643,CD19-TCB,Experiment_3 Donor_5,183656
0.9934177610727312,0.6680261241355564,0.17084860938322105,0.1956715262086996,0.10470066875557726,CD19-TCB,Experiment_3 Donor_5,227249
0.3656076887693186,0.8350232973868899,0.0,0.4725788937025008,0.5710120881852964,CD19-TCB,Experiment_3 Donor_5,220193
0.3874332886848866,0.6230764487314231,0.48745816005131404,1.0,0.2755951592679402,CD19-TCB,Experiment_3 Donor_5,213515
0.5880038041658037,0.5795235739882127,0.3215363809332995,0.1378746569561483,0.20843976936725386,CD19-TCB,Experiment_3 Donor_5,196878
0.7961074042674068,0.9773942398638218,0.21417081006283492,0.8906241131169934,0.649095322383201,CD19-TCB,Experiment_3 Donor_5,194227
0.7136263171656828,0.647170744808452,0.6383786046576249,0.6364945069108651,0.6613754130458948,CD19-TCB,Experiment_3 Donor_5,191823
0.11834645389379174,1.0,0.18378760634464641,0.44224897954441256,0.10612213131391365,CD19-TCB,Experiment_3 Donor_5,223833
0.06752775341532671,0.6264776577407899,0.26096455978870436,0.2372976798258151,0.4005862704371024,CD19-TCB,Experiment_3 Donor_5,208590
0.4205908624977277,0.5836415624920384,0.23791951457568783,0.9689683126905483,0.7670318053142083,CD19-TCB,Experiment_3 Donor_5,193842
0.5859868760452781,0.23738808001726627,0.06877231864672456,0.22122746423594236,0.10829945497229952,CD19-TCB,Experiment_3 Donor_5,206087
0.9932023976466948,0.0,1.0,0.9492803934631949,0.6640492348558668,CD19-TCB,Experiment_3 Donor_5,186713
0.2578588920343965,0.6642605065426936,0.42003315645321615,0.08486364025448262,0.03461857141678654,CD19-TCB,Experiment_3 Donor_5,220679
0.27661441200548703,0.4534804429762943,0.22841479387658736,0.7612425608570674,0.30735003094065866,CD19-TCB,Experiment_3 Donor_5,182837
0.05408757565410581,0.9159569615295884,0.04171223946918087,0.45110754271838205,0.46132901094724504,CD19-TCB,Experiment_3 Donor_5,207363
0.7672404348781229,0.6182796457766901,0.09248595139356376,0.3960553563683687,0.3345439040764541,CD19-TCB,Experiment_3 Donor_5,198806
0.09306480649416922,0.5659687342233929,0.6731921252255021,0.48322690675017343,0.25550174893204625,CD19-TCB,Experiment_3 Donor_5,208454
1.0,0.2579669499305316,0.39780241902781277,0.9114424456382901,0.49595727948773893,CD19-TCB,Experiment_3 Donor_5,200694
0.6119519596902886,0.6462004383626454,0.8201179679266681,0.2528069126576619,0.111570467955515,CD19-TCB,Experiment_3 Donor_5,202245
0.22382574588427814,0.0,1.0,0.200916998946133,0.12973889219812312,CD19-TCB,Experiment_3 Donor_5,199797
0.8020954486633928,0.6905359378630515,0.15854323731389802,0.3587164558504819,0.2264844515008028,CD19-TCB,Experiment_3 Donor_5,220358
0.7805504818732824,0.8403116080220653,0.037425253806556674,0.8204893670523932,0.581794811112335,CD19-TCB,Experiment_3 Donor_5,221016
0.28470396538899045,0.432088934348071,0.4865767699826273,0.8286858730218589,0.766078769680046,CD19-TCB,Experiment_3 Donor_5,185684
0.6849057742526675,0.6174365488760858,0.6428555235736391,0.08785361546695768,0.1812713260795541,CD19-TCB,Experiment_3 Donor_5,214715
0.3329079642896896,0.4626037380243543,0.35748538978878186,0.0323715854423959,0.0492864591934038,CD19-TCB,Experiment_3 Donor_5,211842
1.0,0.7731381395632163,0.3474761317018216,0.32298700290154203,0.12530466324454334,CD19-TCB,Experiment_3 Donor_5,187669
0.1431743345716786,0.88136866414471,0.40763028791490313,0.2064398875384083,0.07430583290089422,CD19-TCB,Experiment_3 Donor_5,182466
0.7145130665941279,0.7578097141334311,0.03950747893335293,0.47327278050877697,0.5256855506525421,CD19-TCB,Experiment_3 Donor_5,219191
0.48179703121978895,0.2109670512337272,1.0,0.5941963881089495,1.0,CD19-TCB,Experiment_3 Donor_5,195629
0.0,0.6884582506695761,0.1630468179764444,0.4318451167914651,0.23787146963615122,CD19-TCB,Experiment_3 Donor_5,212636
0.7191895416671734,0.4404914055338128,0.35407493764256126,1.0,1.0,CD19-TCB,Experiment_3 Donor_5,189727
0.8438980070105163,0.773498832614027,0.28573887170803336,1.0,0.8052512830571498,CD19-TCB,Experiment_3 Donor_5,182656
0.8567771860071808,0.4764263148410261,0.64198078743077,0.22350992400458278,0.38314404835643723,CD19-TCB,Experiment_3 Donor_5,215844
0.40140670405160533,0.7228078050590184,0.42078716060919846,0.19678094772946225,0.15664195308842,CD19-TCB,Experiment_3 Donor_5,183628
0.378500311726328,0.633638779258851,0.14799671756247582,0.01178008213604382,0.4313183333292674,CD19-TCB,Experiment_3 Donor_5,193983
0.0,0.2532441569891245,0.22445590790899744,0.21336415791542612,0.058415639557356805,CD19-TCB,Experiment_3 Donor_5,183546
0.9198237907894514,0.16456331723211123,0.46153381395785625,0.7880326412444065,0.4698624550481293,CD19-TCB,Experiment_3 Donor_5,186678
0.5441219648519784,0.0,0.7884325556832443,0.6317339813216002,0.7206258721639831,CD19-TCB,Experiment_3 Donor_5,211242
0.15312398927666493,0.5554724553405089,0.1740467796291831,0.12956738343596996,0.10479510311654716,CD19-TCB,Experiment_3 Donor_5,200786
0.9395596418840374,0.46425848282447024,0.40885577834737435,0.31654612645838165,0.3055697699524805,CD19-TCB,Experiment_3 Donor_5,218768
0.6786462175380585,0.0,0.6821914641511819,1.0,0.3826019051064444,CD19-TCB,Experiment_3 Donor_5,213538
0.31470288178134703,0.5683161767508377,0.5304810640434806,0.29892544577906455,0.18654276537701747,CD19-TCB,Experiment_3 Donor_5,201297
0.5679220716134253,0.6578152706214673,0.5250635240430446,0.13765940665950935,0.1612441959991005,CD19-TCB,Experiment_3 Donor_5,192975
0.8928309352752803,0.0,0.6620033537037117,0.48702988061656116,0.2002194656502212,CD19-TCB,Experiment_3 Donor_5,199590
0.9904125280514808,0.0,1.0,0.16511305527024792,0.20335751036401994,CD19-TCB,Experiment_3 Donor_5,210327
0.4329038577860503,0.6534702492131743,0.8025066565300216,0.07593678055572323,0.019319186694669366,CD19-TCB,Experiment_3 Donor_5,221194
1.0,0.301578276649452,0.5484271169573346,0.3123652513593509,0.14168221542742698,CD19-TCB,Experiment_3 Donor_5,183702
0.5333279624754956,0.2766390382128894,0.4806094893557328,0.17830149483251842,0.18184842386800598,CD19-TCB,Experiment_3 Donor_5,202727
1.0,0.6189817057879412,0.1961397687781864,1.0,0.5194537018259427,CD19-TCB,Experiment_3 Donor_5,185497
0.6644047386497764,0.12453863564101242,0.18950450097864763,0.27131226543012815,0.07384012974233851,CD19-TCB,Experiment_3 Donor_5,208203
0.0,0.5817317487106485,0.15863329141541502,0.028184998257293568,0.0,CD19-TCB,Experiment_3 Donor_5,226842
0.5420898030587591,0.6484671666010726,0.7505365369061406,0.0,1.0,CD19-TCB,Experiment_3 Donor_5,199738
0.8051938341952543,0.4152977323302477,0.5622717958834751,0.8727094526988731,0.5764356764857086,CD19-TCB,Experiment_3 Donor_5,192234
0.5324483944117747,0.8146980003622677,0.18595991072124998,0.6982514840698348,0.4164240153987415,CD19-TCB,Experiment_3 Donor_5,206368
0.559341759951816,0.16592328301341208,1.0,0.18653534900695934,0.1908363105224148,CD19-TCB,Experiment_3 Donor_5,201117
0.43865101455051486,0.6354246383559727,0.2988104374321257,0.0,0.0,CD19-TCB,Experiment_3 Donor_5,202003
0.3661267560348514,0.6786106021288261,0.9275876237198677,0.8491324062657344,0.6153912540193369,CD19-TCB,Experiment_3 Donor_5,200919
0.46810055215678686,0.0066228328802491404,0.7838869820083892,0.625921375934348,0.5927849817102404,CD19-TCB,Experiment_3 Donor_5,209921
0.58166039092088,0.6814943471758456,0.41461806286259467,0.5872699607667062,0.47010186898435974,CD19-TCB,Experiment_3 Donor_5,203387
0.0,0.31949288954110144,0.38704068144854686,0.29391590385748445,0.9965776192576429,CD19-TCB,Experiment_3 Donor_5,196553
0.9312364594977116,0.6776854571804245,0.20626261520964653,0.5036396865593153,0.5451954794756323,CD19-TCB,Experiment_3 Donor_5,220739
0.8725058160525359,0.603656625055852,0.14884818625472035,0.9230837312222657,1.0,CD19-TCB,Experiment_3 Donor_5,190349
0.0780759690676538,0.30419424897472047,0.21233305816323172,0.9478043896466549,1.0,CD19-TCB,Experiment_3 Donor_5,192015
0.4524340717689277,0.5252777186673158,0.36608897215032954,0.31151335287145565,0.22554455492010522,CD19-TCB,Experiment_3 Donor_5,222217
0.7385530980983086,0.5893632174379688,0.2861127439720537,0.17496853355062128,0.08859000551887102,CD19-TCB,Experiment_3 Donor_5,182838
0.5143808611454144,0.6075083682184339,0.4910416382512892,0.8680087169611822,0.8267369369786359,CD19-TCB,Experiment_3 Donor_5,207963
0.5175443730806298,0.5929639740911992,0.2716286900158271,0.32255244797811666,0.2745217686781344,CD19-TCB,Experiment_3 Donor_5,187983
0.9259344395711935,0.0,0.8434293337363523,0.33781544328766955,0.30885592112076937,CD19-TCB,Experiment_3 Donor_5,191755
0.24842215990184932,0.7849245067301507,0.0901414931627225,0.3922450404171663,0.21490418512313497,CD19-TCB,Experiment_3 Donor_5,195951
0.8430134364964712,0.1964509795984372,0.48352824775097214,1.0,0.6228546886228087,CD19-TCB,Experiment_3 Donor_5,185789
0.7353362405314374,0.502071616358049,0.3665845990113952,0.9411431621407942,0.5853466150036748,CD19-TCB,Experiment_3 Donor_5,200184
0.13524555546630931,1.0,0.11344280769814907,0.38567978348105375,0.33086368008385736,CD19-TCB,Experiment_3 Donor_5,221639
0.7212620493725523,0.6759879833779131,0.49717339121148224,0.1528260196771934,0.043870335124151345,CD19-TCB,Experiment_3 Donor_5,210102
0.6057792361269201,0.6454826292308049,0.2413368289527143,0.8463995622320634,0.804606571922076,CD19-TCB,Experiment_3 Donor_5,212566
0.7929315150158922,0.0,1.0,0.44091107046924827,0.4031160093682512,CD19-TCB,Experiment_3 Donor_5,191054
0.3169494820914806,0.8998365146532725,0.05957866688808719,0.02164438956292622,0.005779715006279033,CD19-TCB,Experiment_3 Donor_5,209778
0.3902927357221869,0.33420500021400545,0.5121702941748492,0.8571737808241037,0.4485576754532605,CD19-TCB,Experiment_3 Donor_5,187257
0.9489792131690558,0.5977635616526417,0.03963426064061253,0.11860608424335263,0.2416034840727905,CD19-TCB,Experiment_3 Donor_5,186215
0.910921887079001,0.30003715814729737,0.5593532531556886,1.0,0.31131453069337583,CD19-TCB,Experiment_3 Donor_5,228496
0.16686203251679038,0.3926315642051759,1.0,0.1450213634450447,0.046357157039360206,CD19-TCB,Experiment_3 Donor_5,225481
0.852209741592972,0.6657540178404782,0.4702292991431104,0.7481666534466705,0.6927162629731339,CD19-TCB,Experiment_3 Donor_5,186281
0.7235045402149018,0.7330278085686993,0.09074109634659784,0.49558660850904734,0.3441599516260499,CD19-TCB,Experiment_3 Donor_5,208556
0.8026428999196935,0.5148705803031127,0.3161118497830786,0.06112212417115958,0.06589663617558812,CD19-TCB,Experiment_3 Donor_5,221568
0.9877171804774671,0.6382975603652493,0.23648062667469189,0.32861390536157514,0.14431333728827248,CD19-TCB,Experiment_3 Donor_5,198646
0.44920090954442093,0.7260749827713104,0.13981248799792742,0.5143029709145205,0.4456061047109429,CD19-TCB,Experiment_3 Donor_5,221029
0.955179017261818,0.4448549441916675,0.21071746350387158,0.2658873750684776,0.04948107117509336,CD19-TCB,Experiment_3 Donor_5,184099
0.5048761007216097,0.02933872192656725,0.8226021818862199,0.24349193096219093,0.3644936987952216,CD19-TCB,Experiment_3 Donor_5,194832
0.7966664159485258,0.22893193982274604,0.9432480588642995,0.2943419571515936,0.5005946036998907,CD19-TCB,Experiment_3 Donor_5,195385
0.5755268892215735,0.29436515318322093,0.23445038406124405,0.27023963321084954,0.09896651124033808,CD19-TCB,Experiment_3 Donor_5,184282
0.628531801240894,0.5233881423685645,0.48168987398557417,0.9465171855940655,0.7302559281674617,CD19-TCB,Experiment_3 Donor_5,207697
1.0,0.513559266977656,0.23553516920581763,0.7426277554217227,0.513032741545467,CD19-TCB,Experiment_3 Donor_5,195289
0.8717381242018267,0.6384717175599354,0.33543339395374483,1.0,0.7756801310944776,CD19-TCB,Experiment_3 Donor_5,213137
0.9923889878215952,0.0,0.6291308668698732,0.44937461529725065,0.5262081444086526,CD19-TCB,Experiment_3 Donor_5,193047
0.059497158866024864,0.6724453855406747,0.3239861252833467,0.7988416698366526,0.7045786323710784,CD19-TCB,Experiment_3 Donor_5,207320
0.6010235599058374,0.5863195450834131,0.19868257922317692,0.15905961655122763,0.2539241038480925,CD19-TCB,Experiment_3 Donor_5,218588
0.3073709156828262,0.42844393527664254,0.4095051807942313,0.42424044202378697,0.7439229286582916,CD19-TCB,Experiment_3 Donor_5,228968
0.0,0.48610630123667165,0.4769778265988998,0.19866743805742004,0.2096018054971075,CD19-TCB,Experiment_3 Donor_5,226373
0.777579178879781,0.711302798104319,0.6952894317264403,0.808121187427179,0.48295732470241737,CD19-TCB,Experiment_3 Donor_5,188421
0.43775072100707413,0.9222883743735102,0.3012050963161951,0.17317887016944933,0.2601086915736344,CD19-TCB,Experiment_3 Donor_5,228665
0.644332176779353,0.7053073237277487,0.6080229703262703,0.4437747155307862,0.33239087197896044,CD19-TCB,Experiment_3 Donor_5,214167
0.5944595128772897,0.30511375175690364,0.10306876359459344,0.5471754686191065,0.6542521039035949,CD19-TCB,Experiment_3 Donor_5,220015
0.4152167436905512,0.0,0.6960132440015259,0.0610817688523687,0.001103975787613562,CD19-TCB,Experiment_3 Donor_5,213535
0.5300439480303898,0.7311828339026348,0.4140210443884605,0.44794570037670384,0.47738207033828045,CD19-TCB,Experiment_3 Donor_5,191815
0.5594752109259966,0.7898832586600057,0.14785191330265743,0.4894599571613517,0.4277083276928556,CD19-TCB,Experiment_3 Donor_5,187691
0.7543454952013691,0.23225420787295392,0.6778163049298515,0.12436243283023879,0.08833004238191743,CD19-TCB,Experiment_3 Donor_5,217055
0.4119304321752919,0.756370269372894,0.06800790559051421,0.35733482690315577,0.482566462123679,CD19-TCB,Experiment_3 Donor_5,219011
0.7732679100129277,0.722235610893121,0.2541696382649394,1.0,1.0,CD19-TCB,Experiment_3 Donor_5,203014
0.532956094756406,0.3094487299328117,0.44506867537514316,0.7603092557553327,0.42856704311599786,CD19-TCB,Experiment_3 Donor_5,193163
0.976297543520931,0.6912265457140027,0.27198326112018345,0.18270091391914026,0.14128290907445593,CD19-TCB,Experiment_3 Donor_5,218012
0.7887604472223065,0.6959327207026773,0.277357110251559,1.0,0.22408806319961036,CD19-TCB,Experiment_3 Donor_5,225610
0.9184345649420826,0.7581652551860274,0.06790740442448792,0.3586579652837681,0.27467816956687485,CD19-TCB,Experiment_3 Donor_5,209090
0.7075818556979996,0.28706123650905524,0.5179114665793969,0.4676386639801095,0.4790017815069829,CD19-TCB,Experiment_3 Donor_5,200860
0.9925802983401981,0.0,0.7406054807288162,0.7734678430081839,0.5087926708491085,CD19-TCB,Experiment_3 Donor_5,219445
0.6104164246743071,0.17529997501234315,0.32233135067640234,1.0,0.6800613376133833,CD19-TCB,Experiment_3 Donor_5,189335
0.8180340085809393,1.0,0.0,1.0,0.3229141963182229,CD19-TCB,Experiment_3 Donor_5,216860
0.2951577756539115,0.3697044993167256,0.45055990938615886,0.0,0.043601772982407014,CD19-TCB,Experiment_3 Donor_5,224933
0.8280476051774931,0.3942198534036992,0.38165993318759145,0.3892772726813472,0.26027168799283523,CD19-TCB,Experiment_3 Donor_5,211256
0.5965156273279317,0.5888496203220787,0.2794134513844492,0.45702368546951766,0.27803582547897765,CD19-TCB,Experiment_3 Donor_5,225737
0.6418289139562102,0.0,1.0,1.0,0.5726364664918758,CD19-TCB,Experiment_3 Donor_5,225536
0.9830722680803625,0.6749508404851225,0.3338868660215463,0.1725244544204684,0.7659835425522553,CD19-TCB,Experiment_3 Donor_5,215043
0.19826010065776023,0.5150815600318303,0.08776939668034918,0.22037602743699813,0.3258710666003475,CD19-TCB,Experiment_3 Donor_5,219244
0.7290443848487138,0.8698407122329891,0.14512366810510882,0.06317555053867303,0.0,CD19-TCB,Experiment_3 Donor_5,198542
0.4819020152881652,0.3689785176666437,0.2283955996200654,0.23324938522393585,0.30892146548536814,CD19-TCB,Experiment_3 Donor_5,207284
0.9886488418781609,0.3592196653682401,0.346143818928488,0.21109584228689823,0.059024697548590216,CD19-TCB,Experiment_3 Donor_5,225562
0.7541062504629148,0.4786684213482257,0.5471402853587075,0.4504074962966171,0.11009920336767437,CD19-TCB,Experiment_3 Donor_5,219476
0.6608944144081773,0.5124053237747054,0.7039161848945623,0.9858051936602192,0.6547309798375955,CD19-TCB,Experiment_3 Donor_5,188005
0.27018890281702634,0.764114297995217,0.537057151316743,0.890884746508827,1.0,CD19-TCB,Experiment_3 Donor_5,211867
0.5107228354974659,0.6406585769786608,0.2935871910428599,0.0,0.0,CD19-TCB,Experiment_3 Donor_5,205510
0.27170422449720116,0.6961177808678098,0.8608912614018581,0.6680727341310719,0.45593987365343436,CD19-TCB,Experiment_3 Donor_5,216249
0.6849054366602892,0.7002128494477015,0.031092058743248937,0.0696055165755872,0.0,CD19-TCB,Experiment_3 Donor_5,222022
0.8256145885738563,0.9097741603277548,0.07498332782802429,0.7720235899868146,0.6861297125152225,CD19-TCB,Experiment_3 Donor_5,182815
0.6539484693025303,1.0,0.0,0.6845176277809717,0.4826331726832767,CD19-TCB,Experiment_3 Donor_5,188825
0.4107513636480922,0.7143857376928547,0.16511862819706022,0.3185174349039813,0.37803495235953194,CD19-TCB,Experiment_3 Donor_5,206702
0.7301167525633119,0.5955848269618507,0.5394252616504306,0.0,0.01554415541585878,CD19-TCB,Experiment_3 Donor_5,192662
0.4568879018912555,0.7322674070216806,0.4128253266685628,0.8040746941039973,0.3999072834779601,CD19-TCB,Experiment_3 Donor_5,198943
0.630102432654972,0.556198853159417,0.8226596004704885,0.20814522081499282,0.20778520803405612,CD19-TCB,Experiment_3 Donor_5,223824
0.5774977017308327,0.3090654902244646,0.28064355135707053,1.0,0.6226539983691061,CD19-TCB,Experiment_3 Donor_5,226480
0.2511149698964143,0.07290240994876691,0.504608302982624,0.2536016435716102,0.2579178695694215,CD19-TCB,Experiment_3 Donor_5,203381
0.6901692752302677,0.3819365985474991,0.3394417792374568,0.591843528461982,0.3307734724634874,CD19-TCB,Experiment_3 Donor_5,216056
0.44089051998896256,0.48080983584835985,0.7526428322615999,0.5586915118677839,0.5829284330492859,CD19-TCB,Experiment_3 Donor_5,226262
0.22965985889690746,0.6232277006267424,0.4060988136340909,0.113862274442757,0.20223050038377924,CD19-TCB,Experiment_3 Donor_5,194741
0.8986147603350436,0.6944155022893256,0.4253373066920524,0.6820393064004242,1.0,CD19-TCB,Experiment_3 Donor_5,208878
0.8666509506542511,0.45753327030242036,0.2019998915681273,0.8518112132714939,0.8310758486858186,CD19-TCB,Experiment_3 Donor_5,180628
0.8750194115678178,0.4802244517163629,0.6700495947927655,0.6662304409383528,0.5012332464343454,CD19-TCB,Experiment_3 Donor_5,206928
0.5729273224399165,0.6561095696191823,0.8139207941478184,0.05623258496728496,0.046282615579441154,CD19-TCB,Experiment_3 Donor_5,217534
0.7377963233250016,0.8580289190973246,0.19095137837802345,0.19267497656443053,0.020086066639515558,CD19-TCB,Experiment_3 Donor_5,189790
