contrast_P-CD3zeta,manders_overlap_coefficient_R4_F-Actin_R7_P-CD3zeta,mean_intensity_P-CD3zeta,max_intensity_ratio_P-CD3zeta_R5_R7,mean_intensity_F-Actin,condition,key,object_number
0.3577367184951771,0.394993007521949,0.10227418928900954,0.2453230728914564,0.43669869894480473,Isotype,Experiment_1 Donor_2,194677
1.0,0.0,0.0,0.205546605906096,1.0,Isotype,Experiment_1 Donor_2,202489
0.09516439520440868,0.6073681861618336,0.22296043584007225,0.4893483173612012,0.2449567178507991,Isotype,Experiment_1 Donor_2,219437
0.38997916835375923,1.0,0.04732841577371237,0.10668997467590018,0.0,Isotype,Experiment_1 Donor_2,189261
0.5833552581196634,0.6890614259145819,0.27979556016153834,0.05632390365845837,0.12116232684648676,Isotype,Experiment_1 Donor_2,195115
0.511755387186657,0.729331551049719,0.0,0.35957765405696285,0.1778377961627977,Isotype,Experiment_1 Donor_2,223352
0.24853299852129926,0.6477730498621227,0.019977859937799138,0.21110583157494053,0.23015265379621086,Isotype,Experiment_1 Donor_2,222446
0.45387379635475406,0.33360961717399384,0.29102699703618184,0.0,0.3885510855089975,Isotype,Experiment_1 Donor_2,193948
0.22799246442640841,0.30072491329989576,0.12209624400594389,0.18043371266875471,0.522217236302345,Isotype,Experiment_1 Donor_2,219436
1.0,0.1071568736666355,1.0,0.05820282134295033,0.5851198426676141,Isotype,Experiment_1 Donor_2,220512
0.23692616883019707,0.680356885261114,0.26267681043533114,0.0,0.18338713786032695,Isotype,Experiment_1 Donor_2,195972
0.6136160695258753,0.01549655360615507,0.7604428885747024,0.14194678578988693,0.9439175791528758,Isotype,Experiment_1 Donor_2,205827
0.2493309481676985,0.33246930880603653,0.1542480221190491,0.4200648649326461,0.4451786720127602,Isotype,Experiment_1 Donor_2,188761
0.6104951662867697,0.8459566206538243,0.0,0.12056252374856391,0.11561848539975113,Isotype,Experiment_1 Donor_2,224644
0.2831377440096697,0.33853467618202715,0.31274561873110246,0.3228881657717184,0.3070938293221395,Isotype,Experiment_1 Donor_2,225140
0.6268377058466092,0.22259449453207386,1.0,1.0,0.20124118898153723,Isotype,Experiment_1 Donor_2,220292
0.09685409139794887,0.6147610994680248,0.1034470501834825,0.353237140359392,0.2050620484368389,Isotype,Experiment_1 Donor_2,213333
0.26516492888970056,0.27091809665350725,0.7716393138274654,0.2934489089941699,0.3921272364491919,Isotype,Experiment_1 Donor_2,200276
0.367900923444797,0.6385596479906532,0.12881997894378505,0.22128548743055,0.10851496227515954,Isotype,Experiment_1 Donor_2,221960
0.9616877842942063,0.3166045709043738,0.8853839014433914,0.27217984916099525,0.3551759178225605,Isotype,Experiment_1 Donor_2,186528
0.3860145068556966,0.6694327751740958,0.1999763071146665,0.5563590757781403,0.2195422326971695,Isotype,Experiment_1 Donor_2,226111
0.39595791713524237,0.19321998613463634,0.5407779464746804,0.20099613063767668,0.5813497422671083,Isotype,Experiment_1 Donor_2,228918
0.1439416335022877,0.5944219394599662,0.0741884368262967,0.24578881676932893,0.1930779303140715,Isotype,Experiment_1 Donor_2,235161
0.431953329850723,0.5570313231797683,0.15061170481331537,0.33989987800819876,0.2605028768799282,Isotype,Experiment_1 Donor_2,211414
0.0,0.7766944017336446,0.13257600578655557,0.32093322690410825,0.12333738380246118,Isotype,Experiment_1 Donor_2,217877
0.10935393419811673,0.3349877325011574,0.2435047448303727,0.437476525224781,0.41837812813339287,Isotype,Experiment_1 Donor_2,205031
0.0,0.9116508842941229,0.37135728444824434,0.5536832990213489,0.017378065120013,Isotype,Experiment_1 Donor_2,211429
0.40249277279063184,0.8191706704531073,0.2500886035263877,0.2379064469591971,0.06272628001394216,Isotype,Experiment_1 Donor_2,215362
0.0,0.6281521458798187,0.4432033876814622,0.5914046775892637,0.1417345602329691,Isotype,Experiment_1 Donor_2,199446
0.3471267231893406,0.6181377403037878,0.7121019712507435,0.16467064808800866,0.1060681753154647,Isotype,Experiment_1 Donor_2,230794
0.22561852810118313,0.2243444649472208,0.3923675095647209,0.28170575623808136,0.507199330284296,Isotype,Experiment_1 Donor_2,236635
0.5657807248355551,0.4517091156809052,0.7374138060897806,0.14308509235911407,0.18685235494295216,Isotype,Experiment_1 Donor_2,202995
0.22112546355801183,0.35793623956532417,0.08049396153048681,0.9237401294607659,0.5203659715171965,Isotype,Experiment_1 Donor_2,186235
0.0,1.0,0.12286712063419901,0.1440455390410121,0.0003556108086579621,Isotype,Experiment_1 Donor_2,198901
0.33636474107451103,0.6109459470327693,0.0,0.08395640721997365,0.254232008110403,Isotype,Experiment_1 Donor_2,226359
0.5349817801779541,0.624432314156359,0.7361675444459136,0.2334565084948641,0.1166286924215181,Isotype,Experiment_1 Donor_2,204998
0.3866446192253738,0.6709881180428414,0.05555835070175039,0.3084692364407099,0.17142072350475618,Isotype,Experiment_1 Donor_2,211875
0.15844097266298426,0.6252554591682503,0.22134320857969803,0.09761528717818867,0.24966828456009288,Isotype,Experiment_1 Donor_2,222851
0.3587849961263304,0.2098163663121059,0.17930534851575955,0.3169990434664252,0.6048356529966056,Isotype,Experiment_1 Donor_2,211615
0.3963344635507415,0.3412848431818592,0.179474651041323,0.030446271375592176,0.5196723802664901,Isotype,Experiment_1 Donor_2,185598
0.31384005562080025,0.6394626570346851,0.17610580656890512,0.527453309581059,0.1599734645131338,Isotype,Experiment_1 Donor_2,192143
0.4237438755821026,0.7199776653437868,0.03181239146223507,0.16521835447944833,0.17405491974224063,Isotype,Experiment_1 Donor_2,225757
0.19739056131544302,0.9399469133170141,0.07592178998270085,0.16011540900194676,0.01636034126493315,Isotype,Experiment_1 Donor_2,199075
0.21909143067006462,0.7640954289000086,0.3591829764030643,0.44223724681017573,0.0362015217389121,Isotype,Experiment_1 Donor_2,218763
0.3662576870476175,0.4394504128676773,0.37196523640811013,0.0,0.2931822012627526,Isotype,Experiment_1 Donor_2,189784
0.26048838742721936,0.4982054302143537,0.4005684241015032,0.4265420553383225,0.2575032978157188,Isotype,Experiment_1 Donor_2,192349
0.1961181009379174,0.46832562689322543,0.0527892928700486,0.4257569466706749,0.4139636728387953,Isotype,Experiment_1 Donor_2,218397
0.0,0.32266112341935826,0.07468778365446412,0.3173749200392372,0.4838776728542485,Isotype,Experiment_1 Donor_2,218961
0.6552389519880385,0.5535452664923329,0.3177235040885401,0.0,0.2525240820759906,Isotype,Experiment_1 Donor_2,213621
0.3707073711838777,1.0,0.1236926720396746,0.11609616524002185,0.051010870617398375,Isotype,Experiment_1 Donor_2,227993
0.25385824337570334,1.0,0.023317876497274275,0.3769056062424471,0.0,Isotype,Experiment_1 Donor_2,210089
0.5868438484160767,1.0,0.09675126607610846,0.013674660853040727,0.009600352057166644,Isotype,Experiment_1 Donor_2,220251
0.0,0.9692991449756204,0.21253306129893798,0.6372468728527618,0.0019144519833985997,Isotype,Experiment_1 Donor_2,233468
0.6136680509076213,0.28779121827411197,0.12245679347252025,0.1652033958606828,0.4694788464153461,Isotype,Experiment_1 Donor_2,205357
0.0,0.6333746422322042,0.04461236935271687,0.4820050702813896,0.18190648807104962,Isotype,Experiment_1 Donor_2,217883
0.36047423860399125,0.3975868952616719,0.04086294217843544,0.2377624685709029,0.43519376472758003,Teplizumab,Experiment_1 Donor_2,372217
0.7846038600283032,0.21471760842319332,0.020157942425247714,0.2470470127922107,0.654261057361268,Teplizumab,Experiment_1 Donor_2,368844
0.0,0.462447541207479,0.09443977789924494,0.8229496692589933,0.33918712383456867,Teplizumab,Experiment_1 Donor_2,355872
0.16701136986746887,0.08001959128941184,0.1303780054412028,0.6072657438464925,0.8879142373289222,Teplizumab,Experiment_1 Donor_2,354278
1.0,0.0,0.05650561004665238,0.4510822191385217,1.0,Teplizumab,Experiment_1 Donor_2,365748
0.4341474595587636,0.4822231780228288,0.0391918421518216,0.04612087061666248,0.3540127523497428,Teplizumab,Experiment_1 Donor_2,359214
0.5839349384621387,0.0,0.12215202843412933,0.15644738194853766,1.0,Teplizumab,Experiment_1 Donor_2,333212
0.06221876257365253,0.26221158295550673,0.30619261443986967,0.2454449634947958,0.5628165319920467,Teplizumab,Experiment_1 Donor_2,346490
0.5730731136281964,0.07914561848635349,0.17876757610718638,0.369934657645776,0.8358455835877465,Teplizumab,Experiment_1 Donor_2,352226
0.5133114752716735,0.22982739435952565,0.25358398843982455,0.03624910091553088,0.6322996602426324,Teplizumab,Experiment_1 Donor_2,371548
0.4132641967473555,0.3510734653859061,0.1192818053902054,0.2629610633690444,0.3649169293126989,Teplizumab,Experiment_1 Donor_2,339039
1.0,0.0,0.0,0.6221577835778541,1.0,Teplizumab,Experiment_1 Donor_2,335579
0.6641569309270572,0.2526749183457809,0.0,0.0,0.6316070045977535,Teplizumab,Experiment_1 Donor_2,371238
0.23608894913650053,0.22325084477636126,0.11570408419190759,0.19635961874589827,0.6317834338149703,Teplizumab,Experiment_1 Donor_2,355895
0.5279801824701335,0.3950783712669049,0.052094878140689256,0.0501140871179801,0.4077967311839683,Teplizumab,Experiment_1 Donor_2,368611
0.2706426603418244,0.5869964507974373,0.1195497554977601,0.24213647200495067,0.28599162198282974,Teplizumab,Experiment_1 Donor_2,366173
0.08338765834122341,0.864172273869648,0.0,0.42077585308987975,0.10733015948478654,Teplizumab,Experiment_1 Donor_2,371666
1.0,0.0,0.0,0.22997402955680676,1.0,Teplizumab,Experiment_1 Donor_2,360337
0.15143462344166161,0.2296822014083624,0.2671744995642501,0.2502220096426439,0.6206457786428295,Teplizumab,Experiment_1 Donor_2,362577
0.7384119790823145,0.2297296232701734,0.06160470229104105,0.12745347658852071,0.6495026115749347,Teplizumab,Experiment_1 Donor_2,359656
0.3739647241985752,0.23548022514117933,0.17071271619911552,0.0001607582644234079,0.7129293033624411,Teplizumab,Experiment_1 Donor_2,353351
1.0,0.0,0.0,1.0,1.0,Teplizumab,Experiment_1 Donor_2,329556
0.04853294109439295,0.38998746653106997,0.14397768811799536,0.6139409190605637,0.44710164131732283,Teplizumab,Experiment_1 Donor_2,361616
0.34149204738357436,0.08661743980223047,1.0,0.5959900602146361,0.5685490197177292,Teplizumab,Experiment_1 Donor_2,341484
0.30730160137418594,0.6536587518300158,0.20984595947812784,0.13201464903357535,0.19244196746355618,Teplizumab,Experiment_1 Donor_2,347717
0.2989817390651895,0.33261378833854693,0.7241645601612211,0.2912567790242961,0.30358795103205133,Teplizumab,Experiment_1 Donor_2,375551
0.31162162740770466,0.6609245163247652,0.12767344085562804,0.05870721681809077,0.235039347372767,Teplizumab,Experiment_1 Donor_2,331227
0.40965128363539716,0.0,0.0012619886157311693,0.627194141965702,1.0,Teplizumab,Experiment_1 Donor_2,322994
0.3549013995911016,0.7446197587827434,0.11980755594664023,0.2909351318483064,0.1605639719491029,Teplizumab,Experiment_1 Donor_2,341363
0.939296203823815,0.30425272146480276,0.015408975306701779,0.31081756468359045,0.5395936923366909,Teplizumab,Experiment_1 Donor_2,347990
0.752897440387308,0.18857561029843287,0.0,0.0,0.6836052309280872,Teplizumab,Experiment_1 Donor_2,375096
1.0,0.0,0.0446547173135734,0.28245787475448,1.0,Teplizumab,Experiment_1 Donor_2,333595
0.1579117742398346,0.3480378525029489,0.1812194923924241,0.25700807792246355,0.4851247602230862,Teplizumab,Experiment_1 Donor_2,334438
0.09692900755651665,0.4844227763276245,0.23349503925300658,0.36648185421900537,0.29224345939649576,Teplizumab,Experiment_1 Donor_2,363147
0.1890096308647554,0.12642903466782662,0.2222129378404068,0.24071460173623452,0.8701245712026962,Teplizumab,Experiment_1 Donor_2,347147
1.0,0.0,0.07217822368807195,0.23587180414526696,1.0,Teplizumab,Experiment_1 Donor_2,375563
0.5366392488900937,0.3808034202636733,0.09950369856034345,0.006017681451043257,0.43030094230141047,Teplizumab,Experiment_1 Donor_2,337273
0.229623299863018,0.47163046098190325,0.21172814115892077,0.021561398667445938,0.3135627613941794,Teplizumab,Experiment_1 Donor_2,359304
0.8196944430452088,0.0,0.0,0.26138954205488213,1.0,Teplizumab,Experiment_1 Donor_2,360408
1.0,0.0,0.2449140183707814,0.38049055879804256,1.0,Teplizumab,Experiment_1 Donor_2,378495
0.3000796921206463,0.0832969596888571,0.2095159434231121,0.1907700824964641,0.9496756372705802,Teplizumab,Experiment_1 Donor_2,330291
0.026830787449330394,0.0,0.39219656882934784,0.22840360727770026,1.0,Teplizumab,Experiment_1 Donor_2,372883
0.6891333248680129,0.4304952969129315,0.20758731132658223,0.24532793798303407,0.2658126874904197,Teplizumab,Experiment_1 Donor_2,324539
0.1679361945846976,0.5570408869881475,0.048698488086228155,0.41666408569471963,0.2950101599552851,Teplizumab,Experiment_1 Donor_2,356681
0.3667538724734832,0.29543226229323455,0.014973403218514017,0.22149918019353765,0.6278855421785745,Teplizumab,Experiment_1 Donor_2,320340
0.34702195919866025,0.09484405701805881,0.27686862947856683,0.3905328430239934,0.7949151569686772,Teplizumab,Experiment_1 Donor_2,369551
0.195110092424031,0.1504004172923791,0.10145408197653914,0.17095254552210692,0.8070983611253918,Teplizumab,Experiment_1 Donor_2,344023
0.03831632757089526,0.40625246184302477,0.4960985025427824,0.3795949871282591,0.28808340362809315,Teplizumab,Experiment_1 Donor_2,376092
0.39511663484672294,0.07662499197363637,0.3967650768758588,0.10505968707426751,0.8127060029007263,Teplizumab,Experiment_1 Donor_2,346412
0.30922186362073617,0.0,0.8682915536963077,0.6219947511600519,1.0,Teplizumab,Experiment_1 Donor_2,344823
0.8473511239238334,0.12118782974226688,0.15583159916945866,0.2556225158797361,0.8795701976192163,Teplizumab,Experiment_1 Donor_2,356113
0.6078898088890712,0.5693027668056505,0.1930489631596425,0.01536572069697921,0.23569876013559862,Teplizumab,Experiment_1 Donor_2,371689
0.3692464545101031,0.3493692910814289,0.5717041550836871,0.4014698281041534,0.3706911213467147,Teplizumab,Experiment_1 Donor_2,327751
0.39013904265865346,0.1866232088218617,0.1260751686123649,0.09571828057920977,0.7404891467763418,Teplizumab,Experiment_1 Donor_2,328218
0.5200927794440924,0.28802327852662285,0.4166684089116728,0.0,0.47400279758436853,Teplizumab,Experiment_1 Donor_2,363351
0.35941278670949156,0.36375535038515383,0.08595936928120443,0.27621881251617375,0.5075936199999938,Teplizumab,Experiment_1 Donor_2,336650
0.0,0.21657854225172435,0.2847857352847505,0.8028278716322385,0.5730425167556438,Teplizumab,Experiment_1 Donor_2,362676
0.24894402672037044,0.45819800521388754,0.13920894927399724,0.0,0.3445154145723625,Teplizumab,Experiment_1 Donor_2,345760
0.42685606118585406,0.12348679920140825,0.5247947621714566,0.17873592670377292,0.7437042158616043,Teplizumab,Experiment_1 Donor_2,372566
0.8733601238969178,0.21480570442010952,0.023572575875927156,0.14362257548606894,0.6896789447058438,Teplizumab,Experiment_1 Donor_2,365773
0.6042400960113499,0.10402160853618223,0.05138385203880419,0.21097373367526984,0.8982602940701173,Teplizumab,Experiment_1 Donor_2,334351
0.6429166709424089,0.31850351487745704,0.0,0.4575781850061973,0.5589812595865502,Teplizumab,Experiment_1 Donor_2,356515
0.16987983577650287,0.626651772320501,0.5390949543332859,0.2280255745877653,0.17723707778246045,Teplizumab,Experiment_1 Donor_2,365886
1.0,0.0,0.29514488596312766,0.4599487693130525,1.0,Teplizumab,Experiment_1 Donor_2,345143
0.6364739683383801,0.43760704694753316,0.2689921771643342,0.04386263875419497,0.3682599104129795,Teplizumab,Experiment_1 Donor_2,369467
0.26423130009846085,0.2789148269190247,0.15143064215765945,0.5159866832074564,0.5343502893430567,Teplizumab,Experiment_1 Donor_2,363619
0.1917243631089197,0.2628846625870516,0.7575002922243409,0.42772582379910673,0.3241881992478182,Teplizumab,Experiment_1 Donor_2,328532
0.014267716327042676,0.3105125439450331,0.1434709132854462,0.9696179905116448,0.542817033089033,Teplizumab,Experiment_1 Donor_2,357327
0.2404591009520231,0.32345765090496853,0.07152503579036903,0.21722996971354805,0.5518008144764707,Teplizumab,Experiment_1 Donor_2,352689
0.4953796227210626,0.0027756772191017123,0.1268436570888749,0.18744295987786788,1.0,Teplizumab,Experiment_1 Donor_2,375986
0.5583086675042472,0.10502125228885528,0.0077539580235946965,0.22120664247238414,0.7792722999603819,Teplizumab,Experiment_1 Donor_2,377699
0.3991558867833953,0.24641408310110374,0.21015250428426896,0.03619565863808397,0.6383070402544971,Teplizumab,Experiment_1 Donor_2,328042
0.04133904160629597,0.45549117716735404,0.1711435640412188,0.8030220241542695,0.3530932284378568,Teplizumab,Experiment_1 Donor_2,378406
0.7405817542236247,0.5057227201384449,0.09539182399146483,0.03790013476287462,0.35258799007810704,Teplizumab,Experiment_1 Donor_2,340754
0.3526933041850993,0.10715991845597587,0.09767277937469955,0.25383853214282703,0.8705175199813497,Teplizumab,Experiment_1 Donor_2,374967
0.43757903873167286,0.4202151364567908,0.15565835117018012,0.053178732180395906,0.42861422932175625,Teplizumab,Experiment_1 Donor_2,363493
0.64523115555084,0.28169879530229414,0.138735917606522,0.15320681922512314,0.5789051684988218,Teplizumab,Experiment_1 Donor_2,338647
0.0,0.01061452492915232,0.16937646307176593,1.0,0.985451742537775,Teplizumab,Experiment_1 Donor_2,349025
0.3777033642695046,0.2746081422131469,0.26391900984111055,0.04267278878176373,0.5180374982025201,Teplizumab,Experiment_1 Donor_2,365769
0.9995877532320889,0.4836375518425832,0.06879036540494392,0.0,0.3783621372520149,Teplizumab,Experiment_1 Donor_2,361140
0.3812948152870385,0.41571136678712917,0.22064196265834587,0.4371138691261097,0.31860950917001235,Teplizumab,Experiment_1 Donor_2,361784
0.7584949912631876,0.0,0.03791115560540076,0.46282350085069107,1.0,Teplizumab,Experiment_1 Donor_2,343073
0.19876424331422798,0.2798225862804988,0.029983131317354694,0.05789830442405057,0.6056665552620727,Teplizumab,Experiment_1 Donor_2,353376
0.4453991718015007,0.2533848120619505,0.003870592024014355,0.24865262163911822,0.6655147086150226,Teplizumab,Experiment_1 Donor_2,371975
0.20265239995517156,0.20737099236145934,0.26590831323496134,0.3161917388206773,0.6551074115471139,Teplizumab,Experiment_1 Donor_2,332463
0.05024402514310975,0.40065290684470245,0.1783806123483459,0.7125374890052939,0.28870253684388864,Teplizumab,Experiment_1 Donor_2,335039
0.7218738406743774,0.09926482077573973,0.13290896118730505,0.5242680245103342,0.9220106020587762,Teplizumab,Experiment_1 Donor_2,363180
0.10518684777713325,0.09983811614703651,0.2226513945864191,0.5864659642120701,0.8130813680727343,Teplizumab,Experiment_1 Donor_2,328491
0.74085042884922,0.4903393821571058,0.10045650881940267,0.18477963152822424,0.33368925127368637,Teplizumab,Experiment_1 Donor_2,360242
0.25535909465291334,0.09819306864655562,0.35075160891123996,0.1021174363635294,0.561313815782119,Isotype,Experiment_2 Donor_3,152570
1.0,0.048520571570385786,0.0019519819382840245,0.4231123171454044,0.9205606438934812,Isotype,Experiment_2 Donor_3,177730
0.38190627122481147,0.12346523032188875,0.4138275386272618,0.5273061497714999,0.43025959178983214,Isotype,Experiment_2 Donor_3,144374
1.0,0.0,1.0,0.6286760799129822,1.0,Isotype,Experiment_2 Donor_3,141172
0.38543626928295227,0.036058006085212,0.28746826358614236,0.822008372760727,0.9404885721840525,Isotype,Experiment_2 Donor_3,143388
1.0,0.039649871073900465,0.16871529899527365,0.19513245571305918,1.0,Isotype,Experiment_2 Donor_3,161103
0.012408161777856364,0.8554406003601573,0.10897591103256381,0.19406140825919632,0.06935857156845984,Isotype,Experiment_2 Donor_3,167833
0.340626033960795,0.3096466806926413,0.4104050249926964,0.2727246372597966,0.2730997509669638,Isotype,Experiment_2 Donor_3,125452
0.70167877577275,0.12774719196772233,0.11643133278820864,0.3105899801025746,0.4795580888096294,Isotype,Experiment_2 Donor_3,140597
0.19019748538883585,0.2521305417668816,0.2691529147575506,0.10211403052278815,0.37800156020206854,Isotype,Experiment_2 Donor_3,165682
1.0,0.09501020895099471,0.0,0.14113607493939248,0.7314501820576118,Isotype,Experiment_2 Donor_3,123056
0.06783435410496111,0.2768494951169991,0.30784295870003325,0.29977590769912604,0.30343283575087565,Isotype,Experiment_2 Donor_3,138685
0.3087814985128841,0.26256630778025425,0.7436145612029885,0.26569014062387875,0.28529768987239845,Isotype,Experiment_2 Donor_3,148557
0.0446749916461617,0.7158205627618375,0.261770055143099,0.20207688778809624,0.0890390023530498,Isotype,Experiment_2 Donor_3,138482
0.19934135470520653,0.133890383569318,0.4870679960447183,0.23440276518341358,0.5321690612559294,Isotype,Experiment_2 Donor_3,167173
0.15029943498694542,0.4177567209044467,0.4083686164015237,0.33563959478630906,0.2019923875044313,Isotype,Experiment_2 Donor_3,150201
0.4470160694576039,0.7497401075660217,0.047568687734975294,0.39513374597746065,0.09387544066022832,Isotype,Experiment_2 Donor_3,129934
0.42303714960036226,0.2786915675431527,0.26877389170686755,0.06499078783228064,0.43199026471502305,Isotype,Experiment_2 Donor_3,143225
0.024678246662605038,0.08227489988841402,0.3887712938300658,1.0,0.40781794301039254,Isotype,Experiment_2 Donor_3,167261
0.20966879263512925,0.36676094512541124,0.5484570362567361,0.20517997152044637,0.19072874354956781,Isotype,Experiment_2 Donor_3,172794
0.12394831341499356,0.7630118139668933,0.273217362074589,0.027605478582803284,0.0597837341025611,Isotype,Experiment_2 Donor_3,150856
0.2887671532874861,0.8443798924475636,0.08265454550559533,0.2851974332939793,0.07231651211523023,Isotype,Experiment_2 Donor_3,153322
0.3481618501146848,0.03275615294558911,0.7173335844439178,0.37770820673261296,0.7681669466309302,Isotype,Experiment_2 Donor_3,173264
0.1635708245442864,0.5815007969428937,0.11807271186017596,0.2409151174871645,0.18777674103379627,Isotype,Experiment_2 Donor_3,176023
0.8940126691503868,0.011627223419194978,0.0838602899611954,0.53308914159652,0.7688153961760456,Isotype,Experiment_2 Donor_3,155083
0.025839763297712388,0.20104217542792316,0.3977027946345353,0.3062780218131661,0.3190836718432114,Isotype,Experiment_2 Donor_3,157021
0.386886941368937,0.26106562142487116,0.12650167350907301,0.0872156203205591,0.3957606766495267,Isotype,Experiment_2 Donor_3,154771
0.060561889285849574,0.460914884321461,0.24130917260846418,0.39831685265973177,0.19801206330226717,Isotype,Experiment_2 Donor_3,139801
0.15865010097692311,0.16400963420012254,0.2440194937065344,0.2591154409198874,0.5850858923689226,Isotype,Experiment_2 Donor_3,129883
0.137708610141552,0.3287763368941721,0.15417326017049474,0.22594669554101157,0.29957467859157083,Isotype,Experiment_2 Donor_3,177106
0.10411354275213298,0.5288368255303598,0.18488466205930795,0.25874430806950516,0.07911564887991206,Isotype,Experiment_2 Donor_3,149454
0.029067996331839104,0.3962027161963391,0.3000459484093629,0.23919523401040257,0.28305813677720953,Isotype,Experiment_2 Donor_3,179040
0.8171634717725876,0.14012892698080354,0.032042932563597346,0.5140149904979835,0.44195953237322083,Isotype,Experiment_2 Donor_3,158633
0.0,0.8020661937129017,0.23724323777427408,0.09769191093344647,0.0611830803075682,Isotype,Experiment_2 Donor_3,160876
0.6721615598723721,0.0910136187047695,0.0,0.36953945449774445,0.667796593991353,Isotype,Experiment_2 Donor_3,137371
0.15368585563306264,0.3217359564238778,0.5656538691292714,0.2578310355223865,0.18847231995622057,Isotype,Experiment_2 Donor_3,154174
0.04219215934197359,0.8499924805799575,0.23250869486069692,0.159011045740509,0.044755538485897445,Isotype,Experiment_2 Donor_3,145524
0.23666943692260262,0.7239291229752549,0.4014956020288084,0.16505878678991104,0.08185699534691682,Isotype,Experiment_2 Donor_3,167619
0.19397770615248694,0.5614299450320797,0.18774324460809244,0.22592464111057645,0.15176376111605605,Isotype,Experiment_2 Donor_3,138277
0.037354049306235676,0.48087012188387135,0.2692477427387483,0.10734644160498596,0.2158835508427763,Isotype,Experiment_2 Donor_3,179144
0.1955922002491529,0.46422579036372347,0.33624056971059657,0.33956193607587737,0.21143346675781413,Isotype,Experiment_2 Donor_3,172098
0.0650924931570076,0.4637859133651565,0.2516815600692055,0.024937468386773038,0.22123648908611895,Isotype,Experiment_2 Donor_3,172465
0.44405313100461097,0.02919270360657868,0.09501855116181843,0.32207389289481786,0.8688474133513028,Isotype,Experiment_2 Donor_3,176568
1.0,0.11424733129859656,0.25092836449241734,0.10057152279778121,0.7470608766389174,Isotype,Experiment_2 Donor_3,172962
0.15017865060620314,0.2305089343975847,0.4111517224759937,0.11738326371328871,0.41666646772826127,Isotype,Experiment_2 Donor_3,170216
0.024482891979888823,0.17046048961733362,0.9711915185729578,0.5950939866264809,0.2823559641700712,Isotype,Experiment_2 Donor_3,170863
0.008464666445881928,0.7358388388384528,0.25742057469113416,0.059631903291873796,0.09469796564458804,Isotype,Experiment_2 Donor_3,174243
0.06343454636491012,0.3839302668207035,0.24611630592737782,0.4034337605393784,0.28901207684598357,Isotype,Experiment_2 Donor_3,178736
0.16720312993162625,0.28222510535597134,0.18475895952736313,0.065173629769326,0.48452356650415657,Isotype,Experiment_2 Donor_3,164165
0.9316449313151329,0.15046245285616158,0.14904088433726903,0.23071523102151983,0.5624488013041703,Isotype,Experiment_2 Donor_3,131110
0.21571461663649902,0.16921925102736882,0.26803264431135004,0.8162238570704599,0.3289705168862352,Isotype,Experiment_2 Donor_3,148861
0.15115669171299154,1.0,0.25761990120422446,0.1194503765202197,0.0,Isotype,Experiment_2 Donor_3,164827
0.3766842985334973,0.16305305061182537,0.0,0.48839219390445887,0.5380153466426051,Isotype,Experiment_2 Donor_3,145521
0.23401443452130533,0.38541003480897995,0.30798389315813146,0.27821171655197996,0.2473525364098968,Isotype,Experiment_2 Donor_3,172739
0.0,1.0,0.35361287835500643,1.0,0.0,Isotype,Experiment_2 Donor_3,169877
0.9353161190921044,0.20073151697236177,0.21952170554441763,0.061258826752741254,0.5401469300469511,Isotype,Experiment_2 Donor_3,144907
0.03423962239057957,1.0,0.42686099211036127,0.2660734162871207,0.0,Isotype,Experiment_2 Donor_3,157361
0.08722469067702382,0.4803610112970212,0.37892036376332894,0.18195510425680378,0.19935650624482215,Isotype,Experiment_2 Donor_3,166626
1.0,0.0,1.0,1.0,0.7052906811689259,Isotype,Experiment_2 Donor_3,140122
0.36131649245555386,0.058106409346581823,0.33562815910974386,0.0,0.6498625642583056,Isotype,Experiment_2 Donor_3,139900
0.1576645907150126,0.37095705865686945,0.328518433721535,0.09804683738657063,0.28316682177674,Isotype,Experiment_2 Donor_3,161159
0.0,0.23594136934082077,0.3466501782771297,0.07348289395580362,0.36040960069235456,Isotype,Experiment_2 Donor_3,147127
0.0,0.2897426556591095,0.33841388292750807,0.6575056478709418,0.2955840419784077,Isotype,Experiment_2 Donor_3,134344
0.7344035225096603,0.1893580242062787,0.0,0.3064492027041432,0.5399253377587002,Isotype,Experiment_2 Donor_3,120895
0.3554052622194727,0.22771119883407254,0.1406533680158269,0.0780946217983076,0.5115202345557088,Isotype,Experiment_2 Donor_3,156799
0.20354977818505532,0.18324966639621562,0.3498275132059776,0.02880887522757055,0.4807924919516704,Isotype,Experiment_2 Donor_3,122702
0.0973971143795814,0.7701914569649898,0.15693989954206794,0.012358151898563666,0.05108109400944523,Isotype,Experiment_2 Donor_3,134394
0.012120460600035214,0.7306579840803357,0.39095508695047043,0.06084142521169242,0.07874474305656368,Isotype,Experiment_2 Donor_3,174937
0.1045054476332408,0.3012880625347136,0.4424975210299896,0.17231535140270116,0.2899866087554306,Isotype,Experiment_2 Donor_3,139131
0.012065158222510761,0.4509824190823775,0.20255273997963136,0.41552693263435875,0.2128550049274649,Isotype,Experiment_2 Donor_3,173141
1.0,0.12813666201664814,0.11027140349823683,0.7473660636373125,0.6675556838652668,Isotype,Experiment_2 Donor_3,165434
0.3497306311416651,0.19776738511974867,0.07335500647838797,0.08512842494187611,0.5479587324896654,Isotype,Experiment_2 Donor_3,137555
0.02880233038029074,0.4901091923417722,0.40625813720461074,0.548035000598679,0.1793871052479898,Isotype,Experiment_2 Donor_3,155108
